entity_id,created_at,updated_at,etype,content
2180,2025-12-04 18:28:56.770038,2025-12-04 18:28:56.770039,FQDN,"{""name"": ""163.25.200.203.in-addr.arpa""}"
249,2025-12-04 17:36:22.634624,2025-12-04 18:39:34.282513,FQDN,"{""name"": ""cevaporesponsestage.ewips.globomantics.com""}"
251,2025-12-04 17:36:22.641625,2025-12-04 18:47:14.277658,FQDN,"{""name"": ""clinicsapps.ewips.globomantics.com""}"
259,2025-12-04 17:36:22.67354,2025-12-04 18:54:01.592354,FQDN,"{""name"": ""connectti.ewips.globomantics.com""}"
253,2025-12-04 17:36:22.649474,2025-12-04 18:59:47.314549,FQDN,"{""name"": ""cloudandcompute.ewips.globomantics.com""}"
231,2025-12-04 17:36:22.536277,2025-12-04 19:02:20.121427,FQDN,"{""name"": ""tgtmail.ewips.globomantics.com""}"
191,2025-12-04 17:36:22.356873,2025-12-04 17:36:22.356873,FQDN,"{""name"": ""tgtfiles.globomantics.com""}"
247,2025-12-04 17:36:22.627769,2025-12-04 19:06:05.019624,FQDN,"{""name"": ""cevaporesponsesprod.ewips.globomantics.com""}"
197,2025-12-04 17:36:22.376969,2025-12-04 17:36:22.376969,FQDN,"{""name"": ""tezttsdcx11p.extdns.globomantics.com""}"
220,2025-12-04 17:36:22.473227,2025-12-04 17:57:02.085418,FQDN,"{""name"": ""mta7.em.globomantics.com""}"
206,2025-12-04 17:36:22.417529,2025-12-04 17:36:22.417529,FQDN,"{""name"": ""circle.globomantics.com""}"
209,2025-12-04 17:36:22.428651,2025-12-04 17:36:22.428651,FQDN,"{""name"": ""idm.globomantics.com""}"
1933,2025-12-04 18:00:01.79996,2025-12-04 19:38:10.247784,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.91.77""}"
125,2025-12-04 17:36:22.088371,2025-12-04 19:41:09.229823,URL,"{""url"": ""http://gcd.com"", ""host"": ""gcd.com"", ""path"": """", ""port"": 80, ""scheme"": ""http""}"
190,2025-12-04 17:36:22.352521,2025-12-04 17:57:08.635763,FQDN,"{""name"": ""mta2.em.globomantics.com""}"
223,2025-12-04 17:36:22.490007,2025-12-04 17:36:22.490007,FQDN,"{""name"": ""goto.globomantics.com""}"
225,2025-12-04 17:36:22.501811,2025-12-04 17:36:22.501812,FQDN,"{""name"": ""intl.globomantics.com""}"
227,2025-12-04 17:36:22.512386,2025-12-04 17:36:22.512387,FQDN,"{""name"": ""nro001.ewips.globomantics.com""}"
233,2025-12-04 17:36:22.549769,2025-12-04 17:36:22.549769,FQDN,"{""name"": ""tczttsdcx04p.extdns.globomantics.com""}"
235,2025-12-04 17:36:22.558121,2025-12-04 17:36:22.558121,FQDN,"{""name"": ""tgtt.globomantics.com""}"
238,2025-12-04 17:36:22.574329,2025-12-04 17:36:22.574329,FQDN,"{""name"": ""bav.globomantics.com""}"
239,2025-12-04 17:36:22.579032,2025-12-04 17:36:22.579032,FQDN,"{""name"": ""car-tan.ewips.globomantics.com""}"
188,2025-12-04 17:36:22.344991,2025-12-04 17:57:09.633958,FQDN,"{""name"": ""mta19.em.globomantics.com""}"
246,2025-12-04 17:36:22.62083,2025-12-04 17:36:22.62083,FQDN,"{""name"": ""contactus.globomantics.com""}"
250,2025-12-04 17:36:22.637022,2025-12-04 17:36:22.637022,FQDN,"{""name"": ""jira.refresh.globomantics.com""}"
257,2025-12-04 17:36:22.665301,2025-12-04 17:36:22.665301,FQDN,"{""name"": ""connect.ewips.globomantics.com""}"
264,2025-12-04 17:36:22.693405,2025-12-04 17:36:22.693405,FQDN,"{""name"": ""redoak.globomantics.com""}"
266,2025-12-04 17:36:22.70101,2025-12-04 17:36:22.701011,FQDN,"{""name"": ""weeklyad.globomantics.com""}"
216,2025-12-04 17:36:22.456953,2025-12-04 17:57:12.108373,FQDN,"{""name"": ""mta5.em.globomantics.com""}"
241,2025-12-04 17:36:22.592926,2025-12-04 17:37:38.498333,FQDN,"{""name"": ""coupons.globomantics.com""}"
165,2025-12-04 17:36:22.256772,2025-12-04 17:37:38.514164,FQDN,"{""name"": ""m.globomantics.com""}"
137,2025-12-04 17:36:22.145234,2025-12-04 17:37:38.71414,FQDN,"{""name"": ""pressroom.globomantics.com""}"
133,2025-12-04 17:36:22.129297,2025-12-04 17:37:38.939386,FQDN,"{""name"": ""corporate.globomantics.com""}"
269,2025-12-04 17:36:22.713984,2025-12-04 17:37:39.1883,FQDN,"{""name"": ""mail.globomantics.com""}"
161,2025-12-04 17:36:22.241046,2025-12-04 17:37:44.115126,FQDN,"{""name"": ""mta23.em.globomantics.com""}"
180,2025-12-04 17:36:22.312932,2025-12-04 17:57:29.78246,FQDN,"{""name"": ""mta15.em.globomantics.com""}"
214,2025-12-04 17:36:22.44885,2025-12-04 18:00:27.655333,FQDN,"{""name"": ""mta4.em.globomantics.com""}"
261,2025-12-04 17:36:22.682511,2025-12-04 18:04:35.923975,FQDN,"{""name"": ""connectus.ewips.globomantics.com""}"
212,2025-12-04 17:36:22.440839,2025-12-04 18:06:00.351937,FQDN,"{""name"": ""mta30.em.globomantics.com""}"
230,2025-12-04 17:36:22.533787,2025-12-04 18:09:31.540672,FQDN,"{""name"": ""alwayson.ewips.globomantics.com""}"
182,2025-12-04 17:36:22.320919,2025-12-04 18:09:55.282105,FQDN,"{""name"": ""mta16.em.globomantics.com""}"
232,2025-12-04 17:36:22.542402,2025-12-04 18:17:06.674762,FQDN,"{""name"": ""api-dmz2.ewips.globomantics.com""}"
184,2025-12-04 17:36:22.329576,2025-12-04 18:19:30.953009,FQDN,"{""name"": ""mta17.em.globomantics.com""}"
192,2025-12-04 17:36:22.358543,2025-12-04 18:20:13.178806,FQDN,"{""name"": ""mta20.em.globomantics.com""}"
236,2025-12-04 17:36:22.565163,2025-12-04 18:23:37.083505,FQDN,"{""name"": ""aribapocreatesbox.ewips.globomantics.com""}"
194,2025-12-04 17:36:22.364921,2025-12-04 18:23:53.146972,FQDN,"{""name"": ""mta21.em.globomantics.com""}"
134,2025-12-04 17:36:22.136655,2025-12-04 17:36:22.136655,FQDN,"{""name"": ""subscriptions-api.global.tgt-shr-prod.gcp.cloud.globomantics.com""}"
136,2025-12-04 17:36:22.144359,2025-12-04 17:36:22.144359,FQDN,"{""name"": ""taxesandfees.global.tgt-shr-prod.gcp.cloud.globomantics.com""}"
138,2025-12-04 17:36:22.152222,2025-12-04 17:36:22.152222,FQDN,"{""name"": ""tgtstorage.global.tgt-shr-prod.gcp.cloud.globomantics.com""}"
140,2025-12-04 17:36:22.160726,2025-12-04 17:36:22.160726,FQDN,"{""name"": ""checkout.us-central1.tgt-shr-prod.gcp.cloud.globomantics.com""}"
142,2025-12-04 17:36:22.169213,2025-12-04 17:36:22.169213,FQDN,"{""name"": ""storebackup.us-central1.tgt-shr-prod.gcp.cloud.globomantics.com""}"
144,2025-12-04 17:36:22.176842,2025-12-04 17:36:22.176842,FQDN,"{""name"": ""checkout.us-east1.tgt-shr-prod.gcp.cloud.globomantics.com""}"
145,2025-12-04 17:36:22.178644,2025-12-04 17:36:22.178644,FQDN,"{""name"": ""opensource.globomantics.com""}"
147,2025-12-04 17:36:22.185643,2025-12-04 17:36:22.185643,FQDN,"{""name"": ""tczttsdcx05p.extdns.globomantics.com""}"
149,2025-12-04 17:36:22.193663,2025-12-04 17:36:22.193663,FQDN,"{""name"": ""redsky.globomantics.com""}"
151,2025-12-04 17:36:22.201563,2025-12-04 17:36:22.201563,FQDN,"{""name"": ""taglocker.globomantics.com""}"
153,2025-12-04 17:36:22.20943,2025-12-04 17:36:22.20943,FQDN,"{""name"": ""jobs.globomantics.com""}"
155,2025-12-04 17:36:22.217418,2025-12-04 17:36:22.217418,FQDN,"{""name"": ""rdr2.ewips.globomantics.com""}"
162,2025-12-04 17:36:22.245052,2025-12-04 17:40:44.382563,FQDN,"{""name"": ""em.globomantics.com""}"
159,2025-12-04 17:36:22.232386,2025-12-04 17:36:22.232386,FQDN,"{""name"": ""rdr.globomantics.com""}"
160,2025-12-04 17:36:22.23726,2025-12-04 17:36:22.23726,FQDN,"{""name"": ""storebackup.us-east1.tgt-shr-test.gcp.cloud.globomantics.com""}"
2373,2025-12-04 18:32:29.604557,2025-12-04 18:32:29.604557,FQDN,"{""name"": ""143.68.225.161.in-addr.arpa""}"
270,2025-12-04 17:36:22.720574,2025-12-04 18:34:59.03446,FQDN,"{""name"": ""cwa2-pres.ewips.globomantics.com""}"
276,2025-12-04 17:36:22.750378,2025-12-04 18:39:08.241063,FQDN,"{""name"": ""elevate-stg-chat.ewips.globomantics.com""}"
267,2025-12-04 17:36:22.705227,2025-12-04 18:41:06.194384,FQDN,"{""name"": ""crminteraction.ewips.globomantics.com""}"
234,2025-12-04 17:36:22.557184,2025-12-04 18:42:14.34899,FQDN,"{""name"": ""aribapocanceldev.ewips.globomantics.com""}"
171,2025-12-04 17:36:22.282325,2025-12-04 17:36:22.282325,FQDN,"{""name"": ""tezttsdcx04p.extdns.globomantics.com""}"
242,2025-12-04 17:36:22.599896,2025-12-04 18:54:33.888069,FQDN,"{""name"": ""ccserviceproxytest.ewips.globomantics.com""}"
173,2025-12-04 17:36:22.288521,2025-12-04 17:36:22.288521,FQDN,"{""name"": ""bounce.oe.globomantics.com""}"
263,2025-12-04 17:36:22.689405,2025-12-04 18:56:51.224667,FQDN,"{""name"": ""crmalarm.ewips.globomantics.com""}"
245,2025-12-04 17:36:22.619886,2025-12-04 19:09:13.230825,FQDN,"{""name"": ""cevagoodsissueprod.ewips.globomantics.com""}"
1317,2025-12-04 17:47:58.842287,2025-12-04 19:33:29.368165,FQDN,"{""name"": ""ns-sc4.proofpoint.com""}"
179,2025-12-04 17:36:22.3087,2025-12-04 17:36:22.3087,FQDN,"{""name"": ""capella-ext.ewips.globomantics.com""}"
181,2025-12-04 17:36:22.316659,2025-12-04 17:36:22.316659,FQDN,"{""name"": ""oe.globomantics.com""}"
183,2025-12-04 17:36:22.325722,2025-12-04 17:36:22.325722,FQDN,"{""name"": ""saml.iam.globomantics.com""}"
185,2025-12-04 17:36:22.333454,2025-12-04 17:36:22.333454,FQDN,"{""name"": ""help.globomantics.com""}"
187,2025-12-04 17:36:22.341223,2025-12-04 17:36:22.341223,FQDN,"{""name"": ""mdmenrollstg.globomantics.com""}"
3707,2025-12-04 19:38:53.400098,2025-12-04 19:38:53.400098,FQDN,"{""name"": ""237.110.130.104.in-addr.arpa""}"
193,2025-12-04 17:36:22.364176,2025-12-04 17:36:22.364176,FQDN,"{""name"": ""mrcam.globomantics.com""}"
195,2025-12-04 17:36:22.370111,2025-12-04 17:36:22.370111,FQDN,"{""name"": ""tczttsdcx10p.extdns.globomantics.com""}"
198,2025-12-04 17:36:22.386435,2025-12-04 17:36:22.386435,FQDN,"{""name"": ""security.globomantics.com""}"
244,2025-12-04 17:36:22.613691,2025-12-04 17:41:28.02733,FQDN,"{""name"": ""dr.oe.globomantics.com""}"
240,2025-12-04 17:36:22.588835,2025-12-04 17:47:04.397553,FQDN,"{""name"": ""cba.ewips.globomantics.com""}"
1316,2025-12-04 17:47:58.835248,2025-12-04 17:47:58.835248,FQDN,"{""name"": ""gslb.pphosted.com""}"
213,2025-12-04 17:36:22.444945,2025-12-04 17:36:22.444945,FQDN,"{""name"": ""tezttsdcx05p.extdns.globomantics.com""}"
215,2025-12-04 17:36:22.452818,2025-12-04 17:36:22.452818,FQDN,"{""name"": ""webmail.ewips.globomantics.com""}"
217,2025-12-04 17:36:22.461001,2025-12-04 17:36:22.461001,FQDN,"{""name"": ""partner.globomantics.com""}"
221,2025-12-04 17:36:22.477834,2025-12-04 17:36:22.477834,FQDN,"{""name"": ""vrs-dmz.ewips.globomantics.com""}"
229,2025-12-04 17:36:22.52552,2025-12-04 17:36:22.52552,FQDN,"{""name"": ""wiki.globomantics.com""}"
237,2025-12-04 17:36:22.566253,2025-12-04 17:36:22.566253,FQDN,"{""name"": ""1view.globomantics.com""}"
243,2025-12-04 17:36:22.611738,2025-12-04 17:36:22.611738,FQDN,"{""name"": ""centralpurchasing.ewips.globomantics.com""}"
248,2025-12-04 17:36:22.628892,2025-12-04 17:36:22.628893,FQDN,"{""name"": ""rdr3.ewips.globomantics.com""}"
252,2025-12-04 17:36:22.645764,2025-12-04 17:36:22.645764,FQDN,"{""name"": ""mytime.globomantics.com""}"
254,2025-12-04 17:36:22.653139,2025-12-04 17:36:22.653139,FQDN,"{""name"": ""services.globomantics.com""}"
256,2025-12-04 17:36:22.661241,2025-12-04 17:36:22.661241,FQDN,"{""name"": ""gsp.perf.globomantics.com""}"
260,2025-12-04 17:36:22.677973,2025-12-04 17:36:22.677973,FQDN,"{""name"": ""www.globomantics.com""}"
262,2025-12-04 17:36:22.686651,2025-12-04 17:36:22.686651,FQDN,"{""name"": ""tczttsdcx11p.extdns.globomantics.com""}"
272,2025-12-04 17:36:22.727031,2025-12-04 17:36:22.727031,FQDN,"{""name"": ""deleteme-mariodmz09-2.ewips.globomantics.com""}"
273,2025-12-04 17:36:22.72888,2025-12-04 17:36:22.72888,FQDN,"{""name"": ""mdmdev.globomantics.com""}"
274,2025-12-04 17:36:22.736917,2025-12-04 17:36:22.736917,FQDN,"{""name"": ""deleteme-mariodmz09-3.ewips.globomantics.com""}"
278,2025-12-04 17:36:22.758308,2025-12-04 17:36:22.758308,FQDN,"{""name"": ""emft.ewips.globomantics.com""}"
200,2025-12-04 17:36:22.392775,2025-12-04 17:37:38.983944,FQDN,"{""name"": ""cartwheel.globomantics.com""}"
211,2025-12-04 17:36:22.436656,2025-12-04 17:37:39.002474,FQDN,"{""name"": ""investors.globomantics.com""}"
226,2025-12-04 17:36:22.511083,2025-12-04 17:37:45.244045,FQDN,"{""name"": ""view.em.globomantics.com""}"
157,2025-12-04 17:36:22.224615,2025-12-04 17:37:45.415731,FQDN,"{""name"": ""cloud.rc.globomantics.com""}"
172,2025-12-04 17:36:22.284673,2025-12-04 17:56:32.600834,FQDN,"{""name"": ""mta11.em.globomantics.com""}"
196,2025-12-04 17:36:22.372876,2025-12-04 17:56:38.066007,FQDN,"{""name"": ""mta22.em.globomantics.com""}"
208,2025-12-04 17:36:22.427923,2025-12-04 17:56:38.382217,FQDN,"{""name"": ""mta29.em.globomantics.com""}"
258,2025-12-04 17:36:22.669161,2025-12-04 17:56:39.25061,FQDN,"{""name"": ""click.rc.globomantics.com""}"
219,2025-12-04 17:36:22.469047,2025-12-04 17:56:44.417458,FQDN,"{""name"": ""pages.em.globomantics.com""}"
224,2025-12-04 17:36:22.494409,2025-12-04 17:56:56.382751,FQDN,"{""name"": ""mta9.em.globomantics.com""}"
207,2025-12-04 17:36:22.418513,2025-12-04 17:56:56.942678,FQDN,"{""name"": ""mta28.em.globomantics.com""}"
170,2025-12-04 17:36:22.278171,2025-12-04 17:56:59.955499,FQDN,"{""name"": ""mta10.em.globomantics.com""}"
168,2025-12-04 17:36:22.269848,2025-12-04 17:57:05.851775,FQDN,"{""name"": ""mta.em.globomantics.com""}"
174,2025-12-04 17:36:22.292889,2025-12-04 17:57:15.818809,FQDN,"{""name"": ""mta12.em.globomantics.com""}"
205,2025-12-04 17:36:22.410366,2025-12-04 17:57:17.881731,FQDN,"{""name"": ""mta27.em.globomantics.com""}"
176,2025-12-04 17:36:22.300165,2025-12-04 17:57:23.699539,FQDN,"{""name"": ""mta13.em.globomantics.com""}"
222,2025-12-04 17:36:22.483748,2025-12-04 17:57:32.710584,FQDN,"{""name"": ""mta8.em.globomantics.com""}"
164,2025-12-04 17:36:22.252975,2025-12-04 17:57:36.188198,FQDN,"{""name"": ""click.em.globomantics.com""}"
189,2025-12-04 17:36:22.348806,2025-12-04 17:58:45.70432,FQDN,"{""name"": ""git-dmz.ewips.globomantics.com""}"
166,2025-12-04 17:36:22.260798,2025-12-04 17:58:50.653208,FQDN,"{""name"": ""cloud.em.globomantics.com""}"
268,2025-12-04 17:36:22.713089,2025-12-04 18:17:29.32419,FQDN,"{""name"": ""crmtransaction.ewips.globomantics.com""}"
203,2025-12-04 17:36:22.40183,2025-12-04 18:17:35.010404,FQDN,"{""name"": ""mta26.em.globomantics.com""}"
280,2025-12-04 17:36:22.765782,2025-12-04 18:26:14.787848,FQDN,"{""name"": ""estagetdp.ewips.globomantics.com""}"
275,2025-12-04 17:36:22.749365,2025-12-04 17:36:22.749365,FQDN,"{""name"": ""wiki.ewips.globomantics.com""}"
277,2025-12-04 17:36:22.757152,2025-12-04 17:36:22.757152,FQDN,"{""name"": ""smtpout03.globomantics.com""}"
279,2025-12-04 17:36:22.764871,2025-12-04 17:36:22.764871,FQDN,"{""name"": ""faspau.globomantics.com""}"
281,2025-12-04 17:36:22.772986,2025-12-04 17:36:22.772986,FQDN,"{""name"": ""oauth.iam.globomantics.com""}"
283,2025-12-04 17:36:22.780764,2025-12-04 17:36:22.780764,FQDN,"{""name"": ""egs.global.tgt-cde-prod.gcp.cloud.globomantics.com""}"
285,2025-12-04 17:36:22.78818,2025-12-04 17:36:22.78818,FQDN,"{""name"": ""r2d2.globomantics.com""}"
287,2025-12-04 17:36:22.794189,2025-12-04 17:36:22.794189,FQDN,"{""name"": ""gsp.globomantics.com""}"
359,2025-12-04 17:36:23.101908,2025-12-04 18:30:18.559806,FQDN,"{""name"": ""redirect2.ewips.globomantics.com""}"
289,2025-12-04 17:36:22.801027,2025-12-04 17:36:22.801027,FQDN,"{""name"": ""hrportal.ewips.globomantics.com""}"
291,2025-12-04 17:36:22.80869,2025-12-04 17:36:22.80869,FQDN,"{""name"": ""typeahead.globomantics.com""}"
293,2025-12-04 17:36:22.817326,2025-12-04 17:36:22.817326,FQDN,"{""name"": ""kafka-rest-proxy.global.tgt-pe-prod.gcp.cloud.globomantics.com""}"
379,2025-12-04 17:36:23.206352,2025-12-04 18:32:32.465315,FQDN,"{""name"": ""mytvs.stage.ewips.globomantics.com""}"
392,2025-12-04 17:36:23.325862,2025-12-04 18:32:50.11551,FQDN,"{""name"": ""stgesv.ewips.globomantics.com""}"
300,2025-12-04 17:36:22.847611,2025-12-04 17:36:22.847611,FQDN,"{""name"": ""grswsint.ewips.globomantics.com""}"
301,2025-12-04 17:36:22.852422,2025-12-04 17:36:22.852422,FQDN,"{""name"": ""digitalcontent.globomantics.com""}"
1318,2025-12-04 17:47:58.857228,2025-12-04 19:33:29.234682,FQDN,"{""name"": ""ns-at1.proofpoint.com""}"
303,2025-12-04 17:36:22.860895,2025-12-04 17:36:22.860895,FQDN,"{""name"": ""autodiscover.globomantics.com""}"
1319,2025-12-04 17:47:58.86883,2025-12-04 19:33:33.828267,FQDN,"{""name"": ""ns-ut7.proofpoint.com""}"
306,2025-12-04 17:36:22.876103,2025-12-04 17:36:22.876103,FQDN,"{""name"": ""sapphire-api.globomantics.com""}"
308,2025-12-04 17:36:22.882411,2025-12-04 17:36:22.882411,FQDN,"{""name"": ""carts.globomantics.com""}"
375,2025-12-04 17:36:23.174327,2025-12-04 18:34:34.351406,FQDN,"{""name"": ""sp.ewips.globomantics.com""}"
400,2025-12-04 17:36:23.393377,2025-12-04 18:35:42.392223,FQDN,"{""name"": ""stggrswsint.ewips.globomantics.com""}"
305,2025-12-04 17:36:22.870734,2025-12-04 18:36:08.768758,FQDN,"{""name"": ""hagenps-new.ewips.globomantics.com""}"
333,2025-12-04 17:36:22.985354,2025-12-04 18:36:44.442127,FQDN,"{""name"": ""nro04.ewips.globomantics.com""}"
3708,2025-12-04 19:38:53.410919,2025-12-04 19:38:53.410919,FQDN,"{""name"": ""110.239.165.3.in-addr.arpa""}"
320,2025-12-04 17:36:22.932806,2025-12-04 17:36:22.932806,FQDN,"{""name"": ""ool-blr.globomantics.com""}"
322,2025-12-04 17:36:22.940194,2025-12-04 17:36:22.940194,FQDN,"{""name"": ""partners.globomantics.com""}"
324,2025-12-04 17:36:22.948342,2025-12-04 17:36:22.948342,FQDN,"{""name"": ""stgkitedrive-ext.ewips.globomantics.com""}"
326,2025-12-04 17:36:22.95465,2025-12-04 17:36:22.95465,FQDN,"{""name"": ""rdr2.globomantics.com""}"
383,2025-12-04 17:36:23.244621,2025-12-04 18:38:09.222773,FQDN,"{""name"": ""stg-vendorpipeline.ewips.globomantics.com""}"
329,2025-12-04 17:36:22.965793,2025-12-04 17:36:22.965793,FQDN,"{""name"": ""capella-ext.globomantics.com""}"
2546,2025-12-04 18:38:15.124023,2025-12-04 18:38:15.124023,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.175""}"
335,2025-12-04 17:36:22.993749,2025-12-04 17:36:22.993749,FQDN,"{""name"": ""ns9.ewips.globomantics.com""}"
345,2025-12-04 17:36:23.041156,2025-12-04 18:46:29.885156,FQDN,"{""name"": ""f5-tte-swift-proxy.iam.perf.ewips.globomantics.com""}"
339,2025-12-04 17:36:23.009273,2025-12-04 17:36:23.009273,FQDN,"{""name"": ""order-importer.ewips.globomantics.com""}"
342,2025-12-04 17:36:23.028349,2025-12-04 17:36:23.028349,FQDN,"{""name"": ""cartwheelws-secure.globomantics.com""}"
376,2025-12-04 17:36:23.181098,2025-12-04 18:46:44.29679,FQDN,"{""name"": ""sparksubscriptionprod.ewips.globomantics.com""}"
347,2025-12-04 17:36:23.049545,2025-12-04 17:36:23.049545,FQDN,"{""name"": ""saml.iam.perf.ewips.globomantics.com""}"
353,2025-12-04 17:36:23.073802,2025-12-04 17:36:23.073802,FQDN,"{""name"": ""prod-cdn-intake-atomic.ewips.globomantics.com""}"
373,2025-12-04 17:36:23.165413,2025-12-04 18:49:00.170305,FQDN,"{""name"": ""securesharek.ewips.globomantics.com""}"
381,2025-12-04 17:36:23.227238,2025-12-04 18:49:08.937691,FQDN,"{""name"": ""stg-fuse.ewips.globomantics.com""}"
362,2025-12-04 17:36:23.112841,2025-12-04 17:36:23.112841,FQDN,"{""name"": ""stage-api.globomantics.com""}"
337,2025-12-04 17:36:23.001864,2025-12-04 17:38:03.803152,FQDN,"{""name"": ""o365smtp.ewips.globomantics.com""}"
367,2025-12-04 17:36:23.136998,2025-12-04 17:36:23.136998,FQDN,"{""name"": ""dsv.ewips.globomantics.com""}"
370,2025-12-04 17:36:23.150551,2025-12-04 17:36:23.150551,FQDN,"{""name"": ""cevaporesponsetest.globomantics.com""}"
388,2025-12-04 17:36:23.294357,2025-12-04 18:50:16.115405,FQDN,"{""name"": ""stgcrmapi.ewips.globomantics.com""}"
377,2025-12-04 17:36:23.188899,2025-12-04 17:36:23.188899,FQDN,"{""name"": ""stage-cdn-intake-atomic.ewips.globomantics.com""}"
302,2025-12-04 17:36:22.854134,2025-12-04 18:50:41.825554,FQDN,"{""name"": ""guestwifi.ewips.globomantics.com""}"
349,2025-12-04 17:36:23.05758,2025-12-04 18:53:53.763083,FQDN,"{""name"": ""perfnro001.ewips.globomantics.com""}"
319,2025-12-04 17:36:22.926584,2025-12-04 18:54:18.76053,FQDN,"{""name"": ""lms2.ewips.globomantics.com""}"
385,2025-12-04 17:36:23.262322,2025-12-04 17:36:23.262322,FQDN,"{""name"": ""stgcorporategiftcards.ewips.globomantics.com""}"
384,2025-12-04 17:36:23.252902,2025-12-04 18:56:21.506346,FQDN,"{""name"": ""stgclinicsapps.ewips.globomantics.com""}"
390,2025-12-04 17:36:23.3101,2025-12-04 19:02:41.71325,FQDN,"{""name"": ""stgcrmprd.ewips.globomantics.com""}"
351,2025-12-04 17:36:23.065784,2025-12-04 19:08:07.014415,FQDN,"{""name"": ""mytvs.prd.ewips.globomantics.com""}"
391,2025-12-04 17:36:23.318309,2025-12-04 19:09:53.001146,FQDN,"{""name"": ""stgctm.ewips.globomantics.com""}"
366,2025-12-04 17:36:23.13448,2025-12-04 19:10:20.935607,FQDN,"{""name"": ""secureloginaa-stg.ewips.globomantics.com""}"
398,2025-12-04 17:36:23.376134,2025-12-04 17:36:23.376134,FQDN,"{""name"": ""stggrsdeltaint.ewips.globomantics.com""}"
399,2025-12-04 17:36:23.385884,2025-12-04 17:36:23.385884,FQDN,"{""name"": ""stggrswsext.ewips.globomantics.com""}"
